text,label,class_name,LLM_label
"Seller: hi
Buyer: Hello.  I'd like to buy the bike for 104.
Seller: That is a little low for me, I am willing to come down slightly.
Buyer: The most I will pay is 115.
Seller: well would you be willing to pick it up?
Buyer: yes I will pick it up
Seller: I cannot include the helmet or pump at that price.. or you can have them if you can come up to 145
Buyer: I don't want the helmet or the pump.  Just the bike.   115 okay?
Seller: 120 if you can come get it and you have a deal.
Buyer: I think 115 is a fair price as the one tire has cracks.   115 and I will pick up.
Seller: Sorry that is just too low for me, it was already a price cut at the listed 149.",0,bike,
"Seller: Hi! Are you interested in the bike?
Buyer: yes can you you tell me more about the bike?
Seller: I've had it for about 3 years. Haven't ridden it alot because I realized it doesn't match my lifestyle
Buyer: I understand is it in good condition?
Seller: It's in great condition. I bought it new and then, like I said hardly rode it
Buyer: would you take $70 for it?
Seller: I can't go that low, but I'd do $85
Buyer: how about $78 and I will pick it up from you.
Seller: That works",0,bike,
"Seller: Hi, are you interested in our phone case?
Buyer: yes
Seller: I don't know much about phone cases.  I bought this for my husband and found out it was the wrong case.  It's brand new still in the package and I'm asking $4",2,electronics,
"Seller: Hello! Are you interested in my apartment?
Buyer: I work in NYC and had been renting there as well but its ridiculously expensive.   Is this per month?     I am just thinking close to 1000/month as my rent in nyc is 1200 month
Seller: Yes this is the per month price. I would not be able to go that low. This apartment is brand new, partially furnished, and has wood flooring. Similar apartments in the area are going for around $1700 so this is really a steal!
Buyer: how about 1400/month but I will put 1000 down right now. 
Seller: $1450 is the lowest I can go",4,housing,
"Buyer: Is this real or faked?
Seller: This ad is real.
Buyer: But you're no? ok
Seller: i am, are you intrested in the bike?
Buyer: no
Seller: Put in a offer and ill accept or reject it.",0,bike,
"Buyer: Hey there!
Seller: Hello, how are you?
Buyer: Good thanks! What can you tell me about this car? It looks nice!
Seller: It is a nice and reliable car. It drives well with no issues at all. It is an automatic and is very clean 
Buyer: Very nice. So how much are you selling it for? I was trying to get a nice car for $2700, would that work for you?
Seller: I am trying to get 
Buyer: Could you do $2850 and I'll come pick it up?
Seller: I am trying to get 3000 out of it and I think that 2850 is a good and fair offer. You have a deal 
Buyer: Awesome! Thanks a lot!",1,car,
"Buyer: hi
Seller: hello are you interesred in the bed that I am selling?
Buyer: yes definitely. i like the pictures i saw. i know your listing price is 150, but what's your best offer?",3,furniture,
"Seller: Hello!
Buyer: Hello. I am interested in your '13 Mercedes Benz. 
Seller: Great!  Since the car is in such excellent condition I am seeking $20800 for it.
Buyer: Okay, I see that it is in excellent condition.  I also see it has 53K miles on it. Could we lower the price to say, $18720? ",1,car,
"Seller: Hey, you're interested in the chairs?
Buyer: Tell me why you're going to discount it down from $19 first
Seller: I can't deny, they do deserve a decent price of around $19, what will you use them for?
Buyer: For my non-profit medical clinic for those without health insurance
Seller: Wowzo, I'm going to be a doctor today someday too. You want them for 18?
Buyer: I can really only do $13
Seller: But you already asked why they were discounted from $19, I'll give you them for $15 final offer
Buyer: $15 it is",3,furniture,
"Seller: Hi I am trying to find the right owner for my bike what is your budget?
Buyer: 306?
Seller: I am supposed to go no lower than 350 (this is according to my wife)  she will probably be so mad at me if I don't get at least that, what do you say?
Buyer: I can go up to 315.
Seller: Dang what if we call it 330 and I will throw in the extra 20 so I don't get in trouble and then also I will give you some books on BMX stuff?  They teach you all types of neat things about riding and other things, are you interested?
Buyer: Deal!
Seller: Alright!",0,bike,
"Seller: Hi, are you interested in the mattress?
Buyer: Hi, yes I am. However, I think you're price is a bit much. I'd be willing to pay $198.
Seller: How about $210 and I'll deliver the mattress to you for free?
Buyer: Sold!
Seller: Deal! Great working with you!",3,furniture,
"Buyer: Hello
Seller: Hello
Buyer: I am interested in your item for sale.
Seller: Awesome.  I have it listed for $200.
Buyer: The listing says everything is stock, but tires can't really hold up for 30 years... what condition is the rest of the bike in?
Seller: The bike is in great condition.  It was my aunt's bike and stored in her shed.  It does not look like she rode it at all.
Buyer: Alright. Would you negotiate on the price at all?
Seller: What were you thinking?
Buyer: I was thinking around $100 since it is so old.
Seller: I could do $150 and deliver it to you.
Buyer: Oh wow, that's really generous, I was thinking I would have to come pick it up.
Seller: So we have a deal $150 and I will deliver.
Buyer: Excellent.",0,bike,
"Buyer: I'm looking for a router.
Seller: Hi  Are you interested in my wireless router.
Buyer: I think I might be. Can you tell me more about it?
Seller: It is still in great condition and ive used it for my office but it can be used at home as well 
Buyer: I would offer you $35 for it.
Seller: I could come down to 50 and help you with installation.
Buyer: That's pretty good. Could you include the ethernet cables, too?
Seller: Everything comes with it and everythings still in great condition. 
Buyer: Okay then, we have a deal.",2,electronics,
"Seller: Hi there! I think you'll be very pleased with this car!
Buyer: It looks nice. What was the original price you posted on the ad?
Seller: I'm asking $3,500. The car was just registered for this month
Buyer: It looks nice. I can offer you about $1800
Seller: I don't know. That's about half what I'm asking.
Buyer: And how about $2200. I can come get it today and pay cash!
Seller: $2,500 and you have a deal
Buyer: sounds good to me! I'll submit my offer",1,car,
"Buyer: Hi! Do you have the picture of the speaker?
Seller: Yeah! Here it is. As you can see, the speaker is in the original packaging and hasn't been opened or used.
Buyer: Cool.. Does it works great?
Seller: Yeah, its brand new and works well 
Buyer: How about $10?
Seller: I'd be willing to go down to $15, but no lower. 
Buyer: Not even $13?
Seller: $14? 
Buyer: Ok.. you got a deal",2,electronics,
"Buyer: Hello!
Seller: hello
Buyer: How are you?
Seller: good how are you. Are you interested in the ottoman?
Buyer: I'm great.  And yes I am, if you could tell me more about it
Seller: It was barely used and in very good condition. The fabric is very thick and great quality. It is not being used at the moment
Buyer: Really?  That's great to hear.  Could I pick it up today if I pay cash?
Seller: Yes it is available for pick up today. Price is $150.
Buyer: I would like to pay $110, please
Seller: I don't think I can go that low on it. It was originally purchased for $250 and has barely been used. 
Buyer: Really?  That's good to hear, but it is still second hand.  $130?
Seller: I would be happy with $135 if that works for you.
Buyer: Ah that would be acceptable.  Can I pick it up now?
Seller: Yes! Thank you ",3,furniture,
"Buyer: Hi, how are you?
Seller: Hi, doing great! Hope you are well today!
Buyer: Thank, I'm interested in your phone. Can I ask how old it is?
Seller: The phone is about a year old.
Buyer: Sounds good. Do you know if it has ever been submerged in water?
Seller: It has not had any water damage at all. The phone is in like new condition.
Buyer: Okay, I would like to offer $54.
Seller: I am really hoping to get the full $60 but I can do $54 if you are willing to pick up the item.
Buyer: Sounds great, I can do that!
Seller: Wonderful! We have a deal!",2,electronics,
"Seller: Hi there, are you interested in the car?
Buyer: nice car, is there anything original on it?
Seller: Yes the body is steel and the fenders and hood which are all original 
Buyer: Ah I see, so the work is more about the interior. Can do you do 12000?
Seller: I think that is slightly low for all the work and considering the rarity, how about 1350?
Buyer: It is rare, but the work done devalued some of that novelty to be honest, 13000
Seller: I find that a little off putting, but in any case I think 1300 will work since i need to get it sold
Buyer: Oh, sorry for being rude",1,car,
